20250203 000800;0.916140;0.916210;0.916140;0.916150;0
20250203 000900;0.916160;0.916230;0.916120;0.916230;0
20250203 001000;0.916240;0.916290;0.916110;0.916190;0
20250203 001100;0.916190;0.916200;0.916180;0.916190;0
20250203 001200;0.916180;0.916190;0.916040;0.916150;0
20250203 001300;0.916140;0.916280;0.916140;0.916190;0
20250203 001400;0.916200;0.916340;0.916200;0.916300;0
20250203 001500;0.916280;0.916280;0.916070;0.916070;0
20250203 001600;0.916100;0.916340;0.916100;0.916260;0
20250203 001700;0.916270;0.916290;0.916170;0.916180;0
20250203 001800;0.916190;0.916210;0.916090;0.916130;0
20250203 001900;0.916130;0.916130;0.916020;0.916050;0
20250203 002000;0.916050;0.916110;0.916010;0.916080;0
20250203 002100;0.916110;0.916110;0.916000;0.916060;0
20250203 002200;0.916060;0.916100;0.915990;0.916080;0
20250203 002300;0.916070;0.916080;0.915930;0.916020;0
20250203 002400;0.916030;0.916120;0.916030;0.916060;0
20250203 002500;0.916050;0.916050;0.915980;0.916040;0
20250203 002600;0.916050;0.916050;0.915970;0.915990;0
20250203 002700;0.916010;0.916100;0.916010;0.916070;0
20250203 002800;0.916080;0.916120;0.916030;0.916070;0
20250203 002900;0.916070;0.916090;0.915990;0.916020;0
20250203 003000;0.916020;0.916080;0.916000;0.916000;0
20250203 003100;0.915990;0.916100;0.915920;0.916100;0
20250203 003200;0.916100;0.916100;0.915980;0.916040;0
20250203 003300;0.916030;0.916040;0.915950;0.915990;0
20250203 003400;0.915990;0.916070;0.915950;0.915950;0
20250203 003500;0.915940;0.916030;0.915920;0.916020;0
20250203 003600;0.916040;0.916050;0.915980;0.916020;0
20250203 003700;0.916040;0.916050;0.915970;0.916030;0
20250203 003800;0.916020;0.916020;0.915950;0.916010;0
20250203 003900;0.916010;0.916080;0.916010;0.916080;0
20250203 004000;0.916090;0.916180;0.916050;0.916140;0
20250203 004100;0.916140;0.916200;0.916100;0.916180;0
20250203 004200;0.916200;0.916250;0.916180;0.916230;0
20250203 004300;0.916220;0.916240;0.916200;0.916210;0
20250203 004400;0.916220;0.916300;0.916220;0.916290;0
20250203 004500;0.916300;0.916310;0.916260;0.916260;0
20250203 004600;0.916260;0.916270;0.916180;0.916230;0
20250203 004700;0.916230;0.916230;0.916190;0.916200;0
20250203 004800;0.916190;0.916300;0.916190;0.916280;0
20250203 004900;0.916280;0.916330;0.916280;0.916280;0
20250203 005000;0.916270;0.916360;0.916260;0.916260;0
20250203 005100;0.916250;0.916290;0.916220;0.916230;0
20250203 005200;0.916240;0.916240;0.916140;0.916220;0
20250203 005300;0.916230;0.916230;0.916170;0.916190;0
20250203 005400;0.916200;0.916200;0.916010;0.916040;0
20250203 005500;0.916030;0.916040;0.915890;0.915900;0
20250203 005600;0.915910;0.915960;0.915820;0.915890;0
20250203 005700;0.915910;0.916190;0.915900;0.916090;0
20250203 005800;0.916080;0.916130;0.916080;0.916110;0
20250203 005900;0.916090;0.916140;0.916080;0.916110;0
20250203 010000;0.916120;0.916180;0.916020;0.916050;0
20250203 010100;0.916040;0.916110;0.916010;0.916060;0
20250203 010200;0.916040;0.916070;0.916010;0.916020;0
